date,PRICE,IV,HV10,HV20,HV30,Spread,Spread_z
2023-04-04,408.6700134277344,19.0,14.014795322919401,17.685078041795073,16.48303255922776,2.516967440772241,-0.4084107032819575
2023-04-05,407.6000061035156,19.079999923706055,10.027373957392676,17.735845523864818,16.500567177029357,2.579432746676698,-0.38806343917695146
2023-04-06,409.19000244140625,18.399999618530273,10.00823219706953,16.231904457119406,16.472699734596347,1.9272998839339266,-0.6746857986338867
2023-04-10,409.6099853515625,18.969999313354492,9.999174428717271,15.060852522723088,16.123700041681683,2.846299271672809,-0.306364554137381
2023-04-11,409.7200012207031,19.100000381469727,10.09122515048239,15.009703146634976,16.110772511888584,2.9892278695811427,-0.28556635741893355
2023-04-12,408.04998779296875,19.09000015258789,10.37873537876865,14.377050959981327,16.12047070878123,2.9695294438066604,-0.3175984422329606
2023-04-13,413.4700012207031,17.799999237060547,10.050415814357288,14.535387912672276,16.42084420220031,1.3791550348602364,-1.0205384726324127
2023-04-14,412.4599914550781,17.06999969482422,10.228443869834766,13.656648894385496,16.354210179284216,0.7157895155400027,-1.2933420744498894
2023-04-17,413.94000244140625,16.950000762939453,8.186779027930104,12.062332071334263,15.790656473580448,1.1593442893590051,-1.0787930413068254
2023-04-18,414.2099914550781,16.829999923706055,8.061667291387591,11.841041381341679,15.790682651480761,1.0393172722252935,-1.1217104688169925
2023-04-19,414.1400146484375,16.459999084472656,7.369922918968,11.229886354157438,15.053709616071288,1.4062894684013685,-0.96424014182958
2023-04-20,411.8800048828125,17.170000076293945,7.863509891218477,9.286359543300616,15.176263356739106,1.993736719554839,-0.7242976960463513
2023-04-21,412.20001220703125,16.770000457763672,7.7177120535580155,9.303909254222777,14.025435866452918,2.7445645913107537,-0.41497155860583634
2023-04-24,412.6300048828125,16.889999389648438,7.717876606405129,9.186590655812322,13.187051876723583,3.7029475129248546,-0.014042178779970493
2023-04-25,406.0799865722656,18.760000228881836,11.109540768866607,11.117873305267914,14.145811779515116,4.61418844936672,0.3703951259373913
2023-04-26,404.3599853515625,18.84000015258789,11.121403030719566,11.216831105812352,13.56094426103341,5.279055891554481,0.649091511426886
2023-04-27,412.4100036621094,17.030000686645508,13.403157075026467,12.120553161998663,14.377930795999475,2.6520698906460325,-0.5572406228954024
2023-04-28,415.92999267578125,15.779999732971191,13.954822740391739,12.278373898111244,13.785290005242876,1.9947097277283152,-0.8672809699449383
2023-05-01,415.510009765625,16.079999923706055,13.898517609498631,11.420541956705916,12.85220884053388,3.227791083172175,-0.3082262763124878
2023-05-02,410.8399963378906,17.780000686645508,14.964466923508413,12.086768154966954,13.206327847936402,4.573672838709106,0.29285264471719896
2023-05-03,408.0199890136719,18.34000015258789,15.230860290856329,12.171761604589815,12.951078145372897,5.388922007214994,0.6526208035795739
2023-05-04,405.1300048828125,20.09000015258789,15.358084563751412,12.386896306606873,12.065771392384576,8.024228760203314,1.798162100873199
2023-05-05,412.6300048828125,17.190000534057617,18.093209531044554,13.918068463836134,13.026426573918354,4.163573960139264,0.024937894624549335
2023-05-08,412.739990234375,16.979999542236328,18.08684039065972,13.916373313375807,12.949417798485086,4.030581743751242,-0.03817910615164177
2023-05-09,410.92999267578125,17.709999084472656,16.245907219183636,14.014293799327257,13.053017716877418,4.656981367595238,0.24455774746065476
2023-05-10,412.8500061035156,16.940000534057617,16.047958739549994,14.008197994751429,13.048553380945622,3.8914471531119954,-0.10264622009526803
2023-05-11,412.1300048828125,16.93000030517578,13.086286277956674,13.246516738849925,12.49650788700066,4.4334924181751205,0.13442671786644755
2023-05-12,411.5899963378906,17.030000686645508,12.276832012677868,13.227676071795766,12.424253430997933,4.605747255647575,0.19749900825841382
2023-05-15,413.010009765625,17.1200008392334,12.462242328098261,13.22292435779426,11.820970773865813,5.299030065367585,0.5041668092441531
2023-05-16,410.25,17.989999771118164,11.63221809176957,13.41295679379842,11.93757317528239,6.052426595835774,0.8303858467182573
2023-05-17,415.2300109863281,16.8700008392334,12.343467528488656,14.09912869880128,12.305805029621013,4.564195809612386,0.1674010062496935
2023-05-18,419.2300109863281,16.049999237060547,11.875503834522696,14.30615628692985,12.532758592981391,3.5172406440791555,-0.29875309915458803
2023-05-19,418.6199951171875,16.809999465942383,9.0016945809913,14.32911285297316,12.5194874151867,4.290512050755682,0.06728720899402948
2023-05-22,418.7900085449219,17.209999084472656,8.997350111481625,14.329294750338187,12.519625429379017,4.690373655093639,0.26194911727578085
2023-05-23,414.0899963378906,18.530000686645508,10.58498923650409,13.714865305363485,12.98057195247733,5.549428734168178,0.6573137095412226
2023-05-24,411.0899963378906,20.030000686645508,10.995830324184709,13.898784576891899,13.103280809312452,6.926719877333056,1.2657482642030826
2023-05-25,414.6499938964844,19.139999389648438,11.764356087034232,12.454503737245766,12.784645434499007,6.355353955149431,0.980565731502177
2023-05-26,420.0199890136719,17.950000762939453,13.048718667376754,12.901831187362397,13.264685226238093,4.68531553670136,0.21256831081009145
2023-05-30,420.17999267578125,17.459999084472656,13.046458451677315,12.89043123233137,13.235681748740797,4.224317335731859,-0.010892818053446636
2023-05-31,417.8500061035156,17.940000534057617,12.870385838362392,12.367123647457376,13.347560692761363,4.592439841296255,0.14975878385598684
2023-06-01,421.82000732421875,15.649999618530273,12.399016820582363,12.37207135200532,13.599087595635428,2.0509120228948454,-0.9935338735655243
2023-06-02,427.9200134277344,14.600000381469727,13.347721232648317,12.67975685582824,14.021209236956448,0.5787911445132785,-1.6054479654960163
2023-06-05,427.1000061035156,14.729999542236328,13.380088492091492,11.411801126915618,14.050226983392959,0.6797725588433696,-1.5007981843066354
2023-06-06,428.0299987792969,13.960000038146973,13.353295706086687,11.40019966498094,14.052977798777563,-0.09297776063059082,-1.7857832722384817
2023-06-07,426.54998779296875,13.9399995803833,11.793549215321407,11.340641759989504,13.189923252527377,0.7500763278559237,-1.4143722964056946
2023-06-08,429.1300048828125,13.649999618530273,10.516425150822126,11.39293618882025,13.129735411173755,0.5202642073565187,-1.471209313903784
2023-06-09,429.8999938964844,13.829999923706055,10.30908741521408,11.3144580449847,12.045173641813358,1.7848262818926965,-0.8788421680099566
2023-06-12,433.79998779296875,15.010000228881836,9.576973966486833,11.484857526817967,12.072492105623065,2.9375081232587714,-0.2805040475442038
2023-06-13,436.6600036621094,14.609999656677246,9.56694063150393,11.563556179478514,12.13835515135744,2.471644505319807,-0.49358428372893276
2023-06-14,437.17999267578125,13.880000114440918,8.357826527300627,11.058819915701227,11.52461720100446,2.3553829134364577,-0.5314461609303349
2023-06-15,442.6000061035156,14.5,8.879208029449991,11.085019883096365,11.570082085499513,2.9299179145004874,-0.1968650954550958
2023-06-16,439.4599914550781,13.539999961853027,8.949630035121272,11.373773244813865,11.570910226242729,1.9690897356102983,-0.7124892211044689
2023-06-20,437.17999267578125,13.880000114440918,9.493122148494598,11.603470316247991,10.819758881316355,3.0602412331245628,-0.07380930282243825
2023-06-21,434.94000244140625,13.199999809265137,10.140316611994688,11.865110317643522,10.997491349008795,2.2025084602563414,-0.5442459483181931
2023-06-22,436.510009765625,12.90999984741211,9.80366582037178,10.856855724906074,10.85758772622507,2.0524121211870394,-0.6151609313712274
2023-06-23,433.2099914550781,13.4399995803833,10.612704313756842,10.893861965135473,11.163419207341548,2.276580373041753,-0.47645168068224986
2023-06-26,431.44000244140625,14.25,10.861760661444208,10.899501973411855,11.242405301288775,3.007594698711225,-0.0699784164191024
2023-06-27,436.1700134277344,13.739999771118164,11.26762890452072,10.671219101907772,11.518858147497516,2.221141623620648,-0.529929214169393
2023-06-28,436.3900146484375,13.430000305175781,10.81111221417863,10.66911061970424,11.516934607541414,1.9130656976343676,-0.7182714911626903
2023-06-29,438.1099853515625,13.539999961853027,10.968971681018807,10.333797454876652,11.250136015788218,2.289863946064809,-0.5162902943200164
2023-06-30,443.2799987792969,13.59000015258789,10.80729655044905,10.558029399882026,11.225866375525179,2.3641337770627118,-0.47093928610600755
2023-07-03,443.7900085449219,13.569999694824219,10.099184668435221,9.634521055179544,11.013616127598635,2.556383567225584,-0.35800975688880027
2023-07-05,443.1300048828125,14.180000305175781,9.672161874257847,9.614632408098574,11.014442528960315,3.1655577762154667,-0.01315948954896276
