date,spot,iv,z,signal,signal_compact,pnl,cum_pnl
2015-07-20,212.58999633789065,12.25,-2.1212942938421833,BUY_VOL,,0.0005175647063326849,0.037328490857167385
2015-07-21,211.75,12.220000267028809,-2.024888349729755,BUY_VOL,,-0.00395907735464629,0.033369413502521095
2015-07-22,211.3699951171875,12.119999885559082,-1.9973631661318627,BUY_VOL,,-0.0017962043362018676,0.03157320916631923
2015-07-23,210.17999267578125,12.640000343322754,-1.5020818619276437,BUY_VOL,,-0.005645857605875548,0.02592735156044368
2015-07-24,208.0,13.739999771118164,-1.0756415751325303,NEUTRAL,NEUTRAL,-0.010426191888768699,0.01550115967167498
2015-07-27,206.7899932861328,15.600000381469728,-0.0929363281932218,NEUTRAL,,-0.005834326602727202,0.009666833068947778
2015-07-28,209.3300018310547,13.4399995803833,-1.381174622971096,NEUTRAL,,0.012208209755053545,0.021875042824001323
2015-07-29,210.77000427246097,12.5,-1.8021258146938932,BUY_VOL,BUY_VOL,0.006855548966037794,0.028730591790039117
2015-07-30,210.82000732421875,12.130000114440918,-1.8834340455101648,BUY_VOL,,0.00023721174893509556,0.028967803538974213
2015-07-31,210.5,12.119999885559082,-1.6439594412736762,BUY_VOL,,-0.0015190704461813809,0.027448733092792832
2015-08-03,209.7899932861328,12.5600004196167,-1.281880375593181,NEUTRAL,NEUTRAL,-0.003378654741349685,0.024070078351443147
2015-08-04,209.3800048828125,13.0,-1.0201581328001164,NEUTRAL,,-0.001956192169538795,0.022113886181904352
2015-08-05,210.07000732421875,12.510000228881836,-1.2227143305764725,NEUTRAL,,0.003290037161651327,0.02540392334355568
2015-08-06,208.3500061035156,13.770000457763672,-0.6647494749497185,NEUTRAL,,-0.008221456210205424,0.017182467133350254
2015-08-07,207.9499969482422,13.390000343322754,-0.8016398917482531,NEUTRAL,,-0.0019217356495131455,0.015260731483837109
2015-08-10,210.57000732421875,12.229999542236328,-1.5030606024921354,BUY_VOL,BUY_VOL,0.012520522679780655,0.027781254163617763
2015-08-11,208.6699981689453,13.710000038146973,-0.2834252635195466,NEUTRAL,NEUTRAL,-0.009064126222849467,0.018717127940768297
2015-08-12,208.9199981689453,13.609999656677246,-0.3183967128132166,NEUTRAL,,0.0011973468333046355,0.019914474774072932
2015-08-13,208.66000366210935,13.489999771118164,-0.2728529816867158,NEUTRAL,,-0.0012452442132868669,0.018669230560786065
2015-08-14,209.4199981689453,12.829999923706056,-0.5630397664476263,NEUTRAL,,0.0036356455254304976,0.022304876086216563
2015-08-17,210.58999633789065,13.020000457763672,-0.5001216265325961,NEUTRAL,,0.005571301686068786,0.02787617777228535
2015-08-18,209.97999572753903,13.789999961853027,-0.1323568229074868,NEUTRAL,,-0.002900830062123383,0.024975347710161966
2015-08-19,208.32000732421875,15.25,0.8849825347254028,NEUTRAL,,-0.007936873561100732,0.017038474149061233
2015-08-20,203.97000122070312,19.13999938964844,1.7302483204938133,SELL_VOL,SELL_VOL,-0.010551231993753518,0.006487242155307715
2015-08-21,197.8300018310547,28.030000686645508,3.82926285354568,SELL_VOL,,-0.015282422447749244,-0.008795180292441529
2015-08-24,189.5,40.7400016784668,5.144504776183035,SELL_VOL,,-0.021509530386608855,-0.030304710679050384
2015-08-25,187.27000427246097,36.02000045776367,3.413327528255875,SELL_VOL,,-0.00591878796780998,-0.036223498646860364
2015-08-26,194.4600067138672,30.31999969482422,1.1507928331352129,NEUTRAL,NEUTRAL,0.03767507232034717,0.0014515736734868057
2015-08-27,199.27000427246097,26.100000381469727,-0.1306984625511364,NEUTRAL,,0.024434189577847043,0.02588576325133385
2015-08-28,199.27999877929688,26.049999237060547,-0.1344246615265361,NEUTRAL,,5.0154343302466486e-05,0.025935917594636315
2015-08-31,197.6699981689453,28.43000030517578,0.4165886942540509,NEUTRAL,,-0.008111900497708824,0.01782401709692749
2015-09-01,191.77000427246097,31.399999618530273,0.7915299617342888,NEUTRAL,,-0.030302204766135432,-0.01247818766920794
2015-09-02,195.41000366210935,26.09000015258789,-0.6450533497981685,NEUTRAL,,0.018803174547983303,0.006324986878775363
2015-09-03,195.5500030517578,25.61000061035156,-0.7470624303338016,NEUTRAL,,0.000716182695049028,0.007041169573824391
2015-09-04,192.58999633789065,27.799999237060547,-0.2717575464936243,NEUTRAL,,-0.015252558886479584,-0.008211389312655193
2015-09-08,197.42999267578125,24.899999618530273,-1.1943259397055517,NEUTRAL,,0.024820496117269997,0.016609106804614804
2015-09-09,194.7899932861328,26.229999542236328,-0.8338011660903221,NEUTRAL,,-0.013462033317038546,0.0031470734875762574
2015-09-10,195.8500061035156,24.3700008392334,-1.2151337244992475,NEUTRAL,,0.005427070554778091,0.008574144042354348
2015-09-11,196.7400054931641,23.200000762939453,-1.442448838476345,NEUTRAL,,0.0045339967294673045,0.013108140771821652
2015-09-14,196.0099945068359,24.25,-1.17186749680533,NEUTRAL,,-0.003717437693277148,0.009390703078544504
2015-09-15,198.4600067138672,22.540000915527344,-1.564269113827877,BUY_VOL,BUY_VOL,0.012421952003654368,0.021812655082198873
2015-09-16,200.17999267578125,21.350000381469727,-1.778796372296647,BUY_VOL,,0.008629322886787527,0.0304419779689864
2015-09-17,199.72999572753903,21.13999938964844,-1.7394692906283056,BUY_VOL,,-0.0022504921168104985,0.0281914858521759
2015-09-18,195.4499969482422,22.280000686645508,-1.5548559089142522,BUY_VOL,,-0.02166185646094121,0.0065296293912346925
2015-09-21,196.4600067138672,20.13999938964844,-1.905115216359488,BUY_VOL,,0.005154305795986858,0.01168393518722155
2015-09-22,193.91000366210935,22.440000534057617,-1.370709196398757,NEUTRAL,NEUTRAL,-0.013064729640802852,-0.0013807944535813022
2015-09-23,193.6000061035156,22.1299991607666,-1.3685995576576229,NEUTRAL,,-0.0015999464112406159,-0.002980740864821918
2015-09-24,192.8999938964844,23.469999313354492,-1.070566561562197,NEUTRAL,,-0.0036223180980439196,-0.006603058962865838
2015-09-25,192.8500061035156,23.6200008392334,-1.0098491306025268,NEUTRAL,,-0.0002591719675884008,-0.006862230930454238
2015-09-28,188.0099945068359,27.6299991607666,-0.3594360968858687,NEUTRAL,,-0.025417592615977647,-0.032279823546431885
2015-09-29,188.1199951171875,26.829999923706055,-0.4731054895429161,NEUTRAL,,0.0005849074337183069,-0.03169491611271358
2015-09-30,191.6300048828125,24.5,-1.026231208113544,NEUTRAL,,0.018486423839814137,-0.013208492272899441
2015-10-01,192.1300048828125,22.549999237060547,-1.352862731644001,NEUTRAL,,0.0026057966968950907,-0.01060269557600435
2015-10-02,195.0,20.940000534057617,-1.5804578107712002,BUY_VOL,BUY_VOL,0.014827306906029847,0.004224611330025496
2015-10-05,198.47000122070312,19.540000915527344,-1.6164954789161818,BUY_VOL,,0.01763840279098794,0.021863014121013435
2015-10-06,197.7899932861328,19.399999618530273,-1.036074702151457,NEUTRAL,NEUTRAL,-0.0034321335058393743,0.01843088061517406
2015-10-07,199.41000366210935,18.399999618530273,-1.141349703161774,NEUTRAL,,0.008157197237427027,0.02658807785260109
2015-10-08,201.2100067138672,17.420000076293945,-0.8800013526348323,NEUTRAL,,0.008986147060895178,0.035574224913496266
2015-10-09,201.3300018310547,17.079999923706055,-0.7267879358896148,NEUTRAL,,0.00059618978583309,0.036170414699329356
2015-10-12,201.52000427246097,16.170000076293945,-0.8736073010699362,NEUTRAL,,0.0009432913124793885,0.037113706011808745
2015-10-13,200.25,17.670000076293945,-0.5841797849305875,NEUTRAL,,-0.006322067297061196,0.03079163871474755
2015-10-14,199.2899932861328,18.030000686645508,-0.1559632168035328,NEUTRAL,,-0.004805569292141598,0.02598606942260595
2015-10-15,202.3500061035156,16.049999237060547,-0.4572729423295998,NEUTRAL,,0.015237884828708026,0.04122395425131398
2015-10-16,203.27000427246097,15.050000190734863,-0.6264379162602589,NEUTRAL,,0.004536264104484822,0.0457602183557988
2015-10-19,203.3699951171875,14.979999542236328,-0.5080737168934394,NEUTRAL,,0.0004917905119610211,0.04625200886775982
2015-10-20,203.11000061035156,15.75,-0.1200364897939382,NEUTRAL,,-0.0012792488930575274,0.04497275997470229
2015-10-21,201.8500061035156,16.700000762939453,0.1232093968726113,NEUTRAL,,-0.006222829671596486,0.038749930303105806
2015-10-22,205.2599945068359,14.449999809265137,-0.3743765958898108,NEUTRAL,,0.0167525639187609,0.055502494221866705
2015-10-23,207.5099945068359,14.460000038146973,-0.4020637267065213,NEUTRAL,,0.010902063353210423,0.06640455757507713
2015-10-26,207.0,15.289999961853027,-0.2453117425540405,NEUTRAL,,-0.002460711543429639,0.06394384603164749
2015-10-27,206.6000061035156,15.43000030517578,-0.1682731716226296,NEUTRAL,,-0.0019342070371610731,0.062009638994486416
2015-10-28,208.9499969482422,14.329999923706056,-0.3750191038090966,NEUTRAL,,0.011310388060510768,0.07332002705499718
2015-10-29,208.8300018310547,14.609999656677246,-0.3136966178113819,NEUTRAL,,-0.0005744416718744816,0.0727455853831227
2015-10-30,207.92999267578125,15.06999969482422,0.0162186893519128,NEUTRAL,,-0.004319083243285782,0.06842650213983692
2015-11-02,210.38999938964844,14.149999618530272,-0.1807067290947232,NEUTRAL,,0.011761498942322035,0.08018800108215896
2015-11-03,211.0,14.539999961853027,0.0098500870848922,NEUTRAL,,0.0028951851601863865,0.08308318624234534
2015-11-04,210.36000061035156,15.510000228881836,0.1797689094150925,NEUTRAL,,-0.0030377818534610412,0.0800454043888843
2015-11-05,210.1499938964844,15.050000190734863,0.1175797648056568,NEUTRAL,,-0.000998819215094926,0.07904658517378937
2015-11-06,210.0399932861328,14.329999923706056,-0.0035207995661613,NEUTRAL,,-0.0005235756025605554,0.07852300957122882
2015-11-09,208.0800018310547,16.520000457763672,0.743781001067986,NEUTRAL,,-0.0093753268647907,0.06914768270643812
2015-11-10,208.55999755859375,15.289999961853027,0.5258104271393786,NEUTRAL,,0.0023041279790732005,0.07145181068551132
2015-11-11,207.7400054931641,16.059999465942383,0.7724607336922973,NEUTRAL,,-0.003939433677071946,0.06751237700843937
2015-11-12,204.83999633789065,18.3700008392334,1.0148421146573503,NEUTRAL,,-0.014058155525712657,0.053454221482726716
2015-11-13,202.5399932861328,20.079999923706055,1.319654757789545,NEUTRAL,,-0.01129180396066154,0.042162417522065176
2015-11-16,205.6199951171875,18.15999984741211,1.0981784047285124,NEUTRAL,,0.01509241661200722,0.057254834134072397
2015-11-17,205.47000122070312,18.84000015258789,1.5169893113092654,SELL_VOL,SELL_VOL,-0.0003648687744206569,0.05688996535965174
2015-11-18,208.72999572753903,16.850000381469727,1.1856361881766455,NEUTRAL,NEUTRAL,0.015741486470022714,0.07263145182967445
2015-11-19,208.5500030517578,16.989999771118164,1.334794677030736,NEUTRAL,,-0.000862695012801673,0.07176875681687278
2015-11-20,209.30999755859375,15.470000267028809,0.9351138618659302,NEUTRAL,,0.003637559679012803,0.07540631649588558
2015-11-23,209.07000732421875,15.619999885559082,0.97529681182163,NEUTRAL,,-0.001147235804274338,0.07425908069161125
2015-11-24,209.3500061035156,15.93000030517578,1.1380504496817776,NEUTRAL,,0.0013383624688403373,0.07559744316045158
2015-11-25,209.32000732421875,15.1899995803833,1.0284892482349657,NEUTRAL,,-0.00014330512521087968,0.0754541380352407
2015-11-27,209.55999755859375,15.119999885559082,1.1743593107645498,NEUTRAL,,0.001145866395323658,0.07660000443056436
2015-11-30,208.69000244140625,16.1299991607666,1.402812028404791,NEUTRAL,,-0.004160173924404376,0.07243983050615999
2015-12-01,210.67999267578125,14.670000076293944,0.9375919317561714,NEUTRAL,,0.009490450885066615,0.0819302813912266
2015-12-02,208.52999877929688,15.90999984741211,1.1295543380933288,NEUTRAL,,-0.010257449923871675,0.07167283146735492
2015-12-03,205.61000061035156,18.11000061035156,1.5207798615732355,SELL_VOL,SELL_VOL,-0.007050868213827055,0.06462196325352787
2015-12-04,209.6199951171875,14.8100004196167,0.5551117308457362,NEUTRAL,NEUTRAL,0.01931517094939128,0.08393713420291915
2015-12-07,208.3500061035156,15.84000015258789,0.8572858940972055,NEUTRAL,,-0.006076957285399587,0.07786017691751956
2015-12-08,206.9499969482422,17.600000381469727,1.2458432156345898,NEUTRAL,,-0.006742183714605332,0.07111799320291423
2015-12-09,205.33999633789065,19.61000061035156,1.652303075078968,SELL_VOL,SELL_VOL,-0.0039050397059692266,0.067212953496945
2015-12-10,205.8699951171875,19.34000015258789,1.6225303409668097,SELL_VOL,,0.0012888769334131744,0.06850183043035818
2015-12-11,201.8800048828125,24.38999938964844,2.465887755116073,SELL_VOL,,-0.009785696122253551,0.05871613430810463
2015-12-14,202.8999938964844,22.729999542236328,1.9474439391261,SELL_VOL,,0.002519865545801192,0.06123599985390582
2015-12-15,205.02999877929688,20.950000762939453,1.5002464893097274,SELL_VOL,,0.005221543595403055,0.06645754344930888
2015-12-16,208.02999877929688,17.860000610351562,0.5765884187450774,NEUTRAL,NEUTRAL,0.01452599026119561,0.08098353371050449
2015-12-17,204.86000061035156,18.940000534057617,0.6710336091063124,NEUTRAL,,-0.015355472214625188,0.0656280614958793
2015-12-18,200.02000427246097,20.700000762939453,0.7467749749026988,NEUTRAL,,-0.02390943907920917,0.041718622416670126
2015-12-21,201.6699981689453,18.700000762939453,0.173094833622805,NEUTRAL,,0.00821530616375199,0.049933928580422116
2015-12-22,203.5,16.600000381469727,-0.3712365874352088,NEUTRAL,,0.00903331581035971,0.058967244390781826
2015-12-23,206.02000427246097,15.56999969482422,-0.7189689707937099,NEUTRAL,,0.012307267310985637,0.07127451170176746
2015-12-24,205.67999267578125,15.739999771118164,-0.6844387762772808,NEUTRAL,,-0.0016517448457786799,0.06962276685598878
2015-12-28,205.2100067138672,16.90999984741211,-0.3044504403283808,NEUTRAL,,-0.0022876495781281037,0.06733511727786068
2015-12-29,207.3999938964844,16.079999923706055,-0.5459694547690243,NEUTRAL,,0.010615388596981745,0.07795050587484242
2015-12-30,205.92999267578125,17.290000915527344,-0.1605347430531879,NEUTRAL,,-0.00711299671600063,0.0708375091588418
2015-12-31,203.8699951171875,18.209999084472656,-0.0010429099600764,NEUTRAL,,-0.010053757792280571,0.06078375136656122
2016-01-04,201.02000427246097,20.700000762939453,0.7699524620392928,NEUTRAL,,-0.014078085007925623,0.0467056663586356
2016-01-05,201.36000061035156,19.34000015258789,0.3280138200108826,NEUTRAL,,0.0016899270077024298,0.04839559336633803
2016-01-06,198.82000732421875,20.59000015258789,0.6092144324358275,NEUTRAL,,-0.012694424235767165,0.035701169130570864
2016-01-07,194.0500030517578,24.989999771118164,1.5798760955495523,SELL_VOL,SELL_VOL,-0.012142028040433406,0.02355914109013746
2016-01-08,191.9199981689453,27.010000228881836,2.086961699112685,SELL_VOL,,-0.0055186322754257056,0.018040508814711753
2016-01-11,192.11000061035156,24.299999237060547,1.1891017603648562,NEUTRAL,NEUTRAL,0.0009895188267243782,0.01903002764143613
2016-01-12,193.66000366210935,22.469999313354492,0.5198799764167614,NEUTRAL,,0.008035935275932715,0.027065962917368847
2016-01-13,188.8300018310547,25.219999313354492,1.0142923508830115,NEUTRAL,,-0.02525691400304897,0.0018090489143198774
2016-01-14,191.92999267578125,23.950000762939453,0.4258038595264856,NEUTRAL,,0.01628353496657109,0.018092583880890967
2016-01-15,187.80999755859375,27.020000457763672,1.2012448240968396,NEUTRAL,,-0.021699883563394806,-0.0036072996825038395
2016-01-19,188.05999755859375,26.049999237060547,0.9168102401773738,NEUTRAL,,0.0013302473733656228,-0.0022770523091382167
2016-01-20,185.6499938964844,27.59000015258789,1.6696413908343972,SELL_VOL,SELL_VOL,-0.0064489500601232486,-0.008726002369261465
2016-01-21,186.69000244140625,26.690000534057617,1.2783233735501285,NEUTRAL,NEUTRAL,0.005586352579938669,-0.003139649789322796
2016-01-22,190.52000427246097,22.34000015258789,-0.5762230596414185,NEUTRAL,,0.02030769803135879,0.017168048242035994
2016-01-25,187.63999938964844,24.149999618530273,-0.0743674444563755,NEUTRAL,,-0.015231968150444253,0.0019360800915917409
2016-01-26,190.1999969482422,22.5,-0.8489140478237509,NEUTRAL,,0.013550903858818408,0.01548698395041015
2016-01-27,188.1300048828125,23.11000061035156,-0.515280525357658,NEUTRAL,,-0.010942894888797738,0.004544089061612411
2016-01-28,189.11000061035156,22.420000076293945,-0.7844943770744949,NEUTRAL,,0.0051956203891778685,0.00973970945079028
2016-01-29,193.72000122070312,20.200000762939453,-1.9637829293566704,BUY_VOL,BUY_VOL,0.024084964269730946,0.033824673720521226
2016-02-01,193.6499938964844,19.979999542236328,-1.8160942213148992,BUY_VOL,,-0.0003614493939299024,0.03346322432659132
2016-02-02,190.16000366210935,21.979999542236328,-1.1451741480937483,NEUTRAL,NEUTRAL,-0.018186532132496325,0.015276692194094998
2016-02-03,191.3000030517578,21.649999618530273,-0.9707273604008848,NEUTRAL,,0.005977050088959324,0.021253742283054322
2016-02-04,191.6000061035156,21.84000015258789,-0.8560507483495615,NEUTRAL,,0.0015670049933289576,0.02282074727638328
2016-02-05,187.9499969482422,23.3799991607666,-0.407555586617527,NEUTRAL,,-0.01923394361915509,0.003586803657228188
2016-02-08,185.4199981689453,26.0,0.6200262294480543,NEUTRAL,,-0.013552441469451004,-0.009965637812222816
2016-02-09,185.42999267578125,26.540000915527344,0.7953210812690675,NEUTRAL,,5.3900537063888976e-05,-0.009911737275158927
2016-02-10,185.27000427246097,26.290000915527344,0.7018979916934146,NEUTRAL,,-0.0008631692180784967,-0.010774906493237424
2016-02-11,182.86000061035156,28.13999938964844,1.4521425885668011,NEUTRAL,,-0.01309340754855981,-0.023868314041797234
2016-02-12,186.6300048828125,25.399999618530273,0.0688071910657657,NEUTRAL,,0.020407237284012503,-0.0034610767577847312
2016-02-16,189.77999877929688,24.11000061035156,-0.6019348579721363,NEUTRAL,,0.016737426755310203,0.013276349997525472
2016-02-17,192.8800048828125,22.309999465942383,-1.331568720855163,NEUTRAL,,0.016202759074790407,0.02947910907231588
2016-02-18,192.08999633789065,21.63999938964844,-1.5094332967898976,BUY_VOL,BUY_VOL,-0.004104266053930772,0.025374843018385107
2016-02-19,192.0,20.530000686645508,-1.743219849146061,BUY_VOL,,-0.0004686211064894863,0.02490622191189562
2016-02-22,194.77999877929688,19.3799991607666,-1.8296801688075404,BUY_VOL,,0.014375338238185265,0.039281560150080885
2016-02-23,192.32000732421875,20.979999542236328,-1.2828776848334384,NEUTRAL,NEUTRAL,-0.012710020835625002,0.026571539314455883
2016-02-24,193.1999969482422,20.719999313354492,-1.338794193369816,NEUTRAL,,0.00456521655222808,0.031136755866683963
2016-02-25,195.5399932861328,19.11000061035156,-1.8204626746289,BUY_VOL,BUY_VOL,0.012039021759948199,0.04317577762663216
2016-02-26,195.08999633789065,19.809999465942383,-1.1516520725730728,NEUTRAL,NEUTRAL,-0.0023039559647326513,0.04087182166189951
2016-02-29,193.55999755859375,20.549999237060547,-0.7975671783185337,NEUTRAL,,-0.007873442465843539,0.03299837919605597
2016-03-01,198.11000061035156,17.700000762939453,-1.59647927655897,BUY_VOL,BUY_VOL,0.023234905755165514,0.056233284951221485
2016-03-02,199.0,17.09000015258789,-1.706962599573084,BUY_VOL,,0.0044823896573849,0.060715674608606385
2016-03-03,199.77999877929688,16.700000762939453,-1.6252565808635189,BUY_VOL,,0.0039119302692744995,0.06462760487788088
2016-03-04,200.42999267578125,16.860000610351562,-1.5159620689149054,BUY_VOL,,0.003248267069200672,0.06787587194708156
2016-03-07,200.58999633789065,17.350000381469727,-1.134887196201441,NEUTRAL,NEUTRAL,0.0007979835169491523,0.06867385546403071
2016-03-08,198.3999938964844,18.670000076293945,-0.6594622583984193,NEUTRAL,,-0.010977841492832319,0.05769601397119839
2016-03-09,199.3800048828125,18.34000015258789,-0.6446639476566183,NEUTRAL,,0.004927411997455167,0.06262342596865356
2016-03-10,199.5399932861328,18.049999237060547,-0.5992164122894653,NEUTRAL,,0.000802107754097392,0.06342553372275095
2016-03-11,202.7599945068359,16.5,-1.1584767706864196,NEUTRAL,,0.016008302673560237,0.07943383639631119
2016-03-14,202.5,16.920000076293945,-0.6612154395136385,NEUTRAL,,-0.0012830999656028297,0.07815073643070836
2016-03-15,202.1699981689453,16.84000015258789,-0.6703233801990839,NEUTRAL,,-0.0016309679773636176,0.07651976845334474
2016-03-16,203.33999633789065,14.989999771118164,-0.9164993300661428,NEUTRAL,,0.0057705182680010125,0.08229028672134575
2016-03-17,204.6300048828125,14.4399995803833,-1.0521435169212885,NEUTRAL,,0.006324057359170965,0.08861434408051672
2016-03-18,204.3800048828125,14.020000457763672,-1.1547909196417978,NEUTRAL,,-0.0012224641214872989,0.08739187995902942
2016-03-21,204.6699981689453,13.789999961853027,-0.8384999226915191,NEUTRAL,,0.0014178869700671726,0.08880976692909659
2016-03-22,204.55999755859375,14.170000076293944,-0.5101317512718803,NEUTRAL,,-0.000537597996966177,0.08827216893213041
2016-03-23,203.2100067138672,14.9399995803833,-0.3630920328584313,NEUTRAL,,-0.006621358917105802,0.08165081001502461
2016-03-24,203.1199951171875,14.739999771118164,-0.4214424708020476,NEUTRAL,,-0.00044304677354123356,0.08120776324148338
2016-03-28,203.2400054931641,15.239999771118164,-0.0459579383914522,NEUTRAL,,0.0005906603961287615,0.08179842363761214
2016-03-29,205.1199951171875,13.81999969482422,-0.2358744737081126,NEUTRAL,,0.009207576174143917,0.09100599981175606
2016-03-30,206.02000427246097,13.5600004196167,-0.1244995305973946,NEUTRAL,,0.004378122265993767,0.09538412207774982
2016-03-31,205.52000427246097,13.949999809265137,0.1819380506793704,NEUTRAL,,-0.0024298986034665404,0.09295422347428328
2016-04-01,206.9199981689453,13.100000381469728,-0.0486678466961123,NEUTRAL,,0.0067888626960499465,0.09974308617033323
2016-04-04,206.25,14.119999885559082,0.2503775264827171,NEUTRAL,,-0.0032432110714291085,0.09649987509890412
2016-04-05,204.19000244140625,15.420000076293944,0.6984550710095044,NEUTRAL,,-0.01003808032330511,0.08646179477559901
